Name,Kingdom,Phylum,Class,Order,Family,Genus,Species,Strain,3540_EB2225,3541_EB2225,3542_EB2225,3543_EB2225,3846_CP04536,3847_CP04536,3848_CP04536,3849_CP04536,3850_CP04536,3851_CP04536,3866_CP04536,3868_CP04536,Taxonomy Id,Taxonomy Lineage
Eggerthella sp. 1_3_56FAA,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Eggerthella,Eggerthella_u_s,Eggerthella sp. 1_3_56FAA,0,0,0,0,0,6102.5,12277.75,0,0,0,0,0,665943,k__Bacteria(2);p__Actinobacteria(201174);c__Coriobacteriia(84998);o__Eggerthellales(1643822);f__Eggerthellaceae(1643826);g__Eggerthella(84111);s__Eggerthella_u_s(84111);t__Eggerthella sp. 1_3_56FAA(665943);
Eggerthella sp. HGA1,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Eggerthella,Eggerthella_u_s,Eggerthella sp. HGA1,0,0,0,0,0,0,0,0,5354.33,8987.39,0,0,910311,k__Bacteria(2);p__Actinobacteria(201174);c__Coriobacteriia(84998);o__Eggerthellales(1643822);f__Eggerthellaceae(1643826);g__Eggerthella(84111);s__Eggerthella_u_s(84111);t__Eggerthella sp. HGA1(910311);
Erysipelatoclostridium ramosum DSM 1402,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium,Erysipelatoclostridium ramosum,Erysipelatoclostridium ramosum DSM 1402,0,0,0,0,0,0,1149.43,0,0,0,0,0,445974,k__Bacteria(2);p__Firmicutes(1239);c__Erysipelotrichia(526524);o__Erysipelotrichales(526525);f__Erysipelotrichaceae(128827);g__Erysipelatoclostridium(1505663);s__Erysipelatoclostridium ramosum(1547);t__Erysipelatoclostridium ramosum DSM 1402(445974);
Erysipelotrichaceae bacterium 21_3,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelotrichaceae_u_g,Erysipelotrichaceae_u_s,Erysipelotrichaceae bacterium 21_3,0,0,0,0,0,0,0,0,958.13,1321.75,0,0,658657,k__Bacteria(2);p__Firmicutes(1239);c__Erysipelotrichia(526524);o__Erysipelotrichales(526525);f__Erysipelotrichaceae(128827);g__Erysipelotrichaceae_u_g(128827);s__Erysipelotrichaceae_u_s(128827);t__Erysipelotrichaceae bacterium 21_3(658657);
Escherichia coli 907889,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Escherichia coli 907889,0,8568.91,7224.76,0,0,0,0,0,0,0,0,0,1268989,k__Bacteria(2);p__Proteobacteria(1224);c__Gammaproteobacteria(1236);o__Enterobacterales(91347);f__Enterobacteriaceae(543);g__Escherichia(561);s__Escherichia coli(562);t__Escherichia coli 907889(1268989);
Escherichia coli,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Escherichia coli,0,0,0,0,0,3953.78,3843.77,0,0,0,0,0,562,k__Bacteria(2);p__Proteobacteria(1224);c__Gammaproteobacteria(1236);o__Enterobacterales(91347);f__Enterobacteriaceae(543);g__Escherichia(561);s__Escherichia coli(562);t__Escherichia coli(562);
Eubacterium brachy ATCC 33089,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XIII. Incertae Sedis,Clostridiales Family XIII. Incertae Sedis_u_g,[Eubacterium] brachy,Eubacterium brachy ATCC 33089,0,0,0,0,175.17,0,0,6898.12,4487.18,0,341.56,372.07,1321814,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Clostridiales Family XIII. Incertae Sedis(543314);g__Clostridiales Family XIII. Incertae Sedis_u_g(543314);s__[Eubacterium] brachy(35517);t__Eubacterium brachy ATCC 33089(1321814);
[Eubacterium] eligens ATCC 27750,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,Lachnospira eligens,[Eubacterium] eligens ATCC 27750,0,0,0,953.16,0,0,0,0,455.07,0,0,0,515620,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Lachnospira(28050);s__Lachnospira eligens(39485);t__[Eubacterium] eligens ATCC 27750(515620);
Anaerobutyricum hallii DSM 3353,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerobutyricum,Anaerobutyricum hallii,Anaerobutyricum hallii DSM 3353,0,449.46,464.06,1570.2,0,1573.14,7539.09,346.18,4235.17,23654.17,0,0,411469,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Anaerobutyricum(2569097);s__Anaerobutyricum hallii(39488);t__Anaerobutyricum hallii DSM 3353(411469);
Eubacterium infirmum F0142,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XIII. Incertae Sedis,Clostridiales Family XIII. Incertae Sedis_u_g,[Eubacterium] infirmum,Eubacterium infirmum F0142,0,0,0,0,0,0,0,262,318.11,0,0,161.1,883109,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Clostridiales Family XIII. Incertae Sedis(543314);g__Clostridiales Family XIII. Incertae Sedis_u_g(543314);s__[Eubacterium] infirmum(56774);t__Eubacterium infirmum F0142(883109);
[Eubacterium] rectale DSM 17629,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_u_g,Lachnospiraceae_u_s,[Eubacterium] rectale DSM 17629,0,4517.85,6441.54,14090.63,0,0,0,793.82,1279.86,13643.9,0,0,657318,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Lachnospiraceae_u_g(186803);s__Lachnospiraceae_u_s(186803);t__[Eubacterium] rectale DSM 17629(657318);
Eubacterium sp. AF22-9,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,Eubacterium_u_s,Eubacterium sp. AF22-9,0,0,0,0,0,0,0,0,327.1,0,0,0,2292233,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Eubacteriaceae(186806);g__Eubacterium(1730);s__Eubacterium_u_s(1730);t__Eubacterium sp. AF22-9(2292233);
Eubacterium sp. AM49-13BH,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,Eubacterium_u_s,Eubacterium sp. AM49-13BH,0,0,0,964.13,0,0,0,0,0,0,0,0,2292351,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Eubacteriaceae(186806);g__Eubacterium(1730);s__Eubacterium_u_s(1730);t__Eubacterium sp. AM49-13BH(2292351);
Eubacterium sulci ATCC 35585,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XIII. Incertae Sedis,Clostridiales Family XIII. Incertae Sedis_u_g,[Eubacterium] sulci,Eubacterium sulci ATCC 35585,0,0,0,0,233.42,0,0,2452.04,2650.75,0,415.5,786.88,888727,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Clostridiales Family XIII. Incertae Sedis(543314);g__Clostridiales Family XIII. Incertae Sedis_u_g(543314);s__[Eubacterium] sulci(143393);t__Eubacterium sulci ATCC 35585(888727);
Evtepia gabavorous,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_u_f,Evtepia,Evtepia gabavorous,Evtepia gabavorous,0,100.35,214.77,1009.65,0,643.59,2489.07,97.22,6048.04,10134.02,0,0,2211183,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Clostridiales_u_f(186802);g__Evtepia(2211178);s__Evtepia gabavorous(2211183);t__Evtepia gabavorous(2211183);
Faecalibacterium cf. prausnitzii KLE1255,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii,Faecalibacterium cf. prausnitzii KLE1255,0,0,0,9047.04,0,0,0,0,0,6877.62,0,0,748224,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Ruminococcaceae(541000);g__Faecalibacterium(216851);s__Faecalibacterium prausnitzii(853);t__Faecalibacterium cf. prausnitzii KLE1255(748224);
Faecalibacterium prausnitzii A2-165,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii A2-165,0,0,0,0,0,0,0,0,722.88,0,0,0,411483,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Ruminococcaceae(541000);g__Faecalibacterium(216851);s__Faecalibacterium prausnitzii(853);t__Faecalibacterium prausnitzii A2-165(411483);
Faecalibacterium prausnitzii L2-6,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii L2-6,0,0,0,0,0,6726.46,13637.49,307.1,0,0,0,0,718252,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Ruminococcaceae(541000);g__Faecalibacterium(216851);s__Faecalibacterium prausnitzii(853);t__Faecalibacterium prausnitzii L2-6(718252);
Faecalibacterium sp. AF27-11BH,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium_u_s,Faecalibacterium sp. AF27-11BH,0,0,0,0,0,0,0,0,0,8014.4,0,0,2302956,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Ruminococcaceae(541000);g__Faecalibacterium(216851);s__Faecalibacterium_u_s(216851);t__Faecalibacterium sp. AF27-11BH(2302956);
Faecalibacterium sp. AF28-13AC,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium_u_s,Faecalibacterium sp. AF28-13AC,0,0,0,0,0,0,0,800.5,485.51,0,0,0,2292234,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Ruminococcaceae(541000);g__Faecalibacterium(216851);s__Faecalibacterium_u_s(216851);t__Faecalibacterium sp. AF28-13AC(2292234);
Faecalibacterium sp. BIOML-A4,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium_u_s,Faecalibacterium sp. BIOML-A4,0,0,0,10128.83,0,0,0,0,0,0,0,0,2584648,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Ruminococcaceae(541000);g__Faecalibacterium(216851);s__Faecalibacterium_u_s(216851);t__Faecalibacterium sp. BIOML-A4(2584648);
Faecalibacterium sp. OM04-11BH,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium_u_s,Faecalibacterium sp. OM04-11BH,0,0,0,0,0,0,116.07,0,0,0,0,0,2292357,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Ruminococcaceae(541000);g__Faecalibacterium(216851);s__Faecalibacterium_u_s(216851);t__Faecalibacterium sp. OM04-11BH(2292357);
Firmicutes bacterium AF25-13AC,Bacteria,Firmicutes,Firmicutes_u_c,Firmicutes_u_o,Firmicutes_u_f,Firmicutes_u_g,Firmicutes_u_s,Firmicutes bacterium AF25-13AC,0,0,0,1517.37,0,0,0,0,0,271.95,0,0,2292181,k__Bacteria(2);p__Firmicutes(1239);c__Firmicutes_u_c(1239);o__Firmicutes_u_o(1239);f__Firmicutes_u_f(1239);g__Firmicutes_u_g(1239);s__Firmicutes_u_s(1239);t__Firmicutes bacterium AF25-13AC(2292181);
Firmicutes bacterium AF36-3BH,Bacteria,Firmicutes,Firmicutes_u_c,Firmicutes_u_o,Firmicutes_u_f,Firmicutes_u_g,Firmicutes_u_s,Firmicutes bacterium AF36-3BH,0,400.32,651.78,1113.71,0,737.49,3282.03,0,2590.01,6633.26,0,0,2292889,k__Bacteria(2);p__Firmicutes(1239);c__Firmicutes_u_c(1239);o__Firmicutes_u_o(1239);f__Firmicutes_u_f(1239);g__Firmicutes_u_g(1239);s__Firmicutes_u_s(1239);t__Firmicutes bacterium AF36-3BH(2292889);
Firmicutes bacterium AM31-12AC,Bacteria,Firmicutes,Firmicutes_u_c,Firmicutes_u_o,Firmicutes_u_f,Firmicutes_u_g,Firmicutes_u_s,Firmicutes bacterium AM31-12AC,0,0,0,0,0,0,0,0,3184.05,4260.8,0,0,2292892,k__Bacteria(2);p__Firmicutes(1239);c__Firmicutes_u_c(1239);o__Firmicutes_u_o(1239);f__Firmicutes_u_f(1239);g__Firmicutes_u_g(1239);s__Firmicutes_u_s(1239);t__Firmicutes bacterium AM31-12AC(2292892);
Firmicutes bacterium AM41-5BH,Bacteria,Firmicutes,Firmicutes_u_c,Firmicutes_u_o,Firmicutes_u_f,Firmicutes_u_g,Firmicutes_u_s,Firmicutes bacterium AM41-5BH,0,0,0,0,0,0,0,0,1877.72,2521.53,0,0,2292894,k__Bacteria(2);p__Firmicutes(1239);c__Firmicutes_u_c(1239);o__Firmicutes_u_o(1239);f__Firmicutes_u_f(1239);g__Firmicutes_u_g(1239);s__Firmicutes_u_s(1239);t__Firmicutes bacterium AM41-5BH(2292894);
Firmicutes bacterium AM43-11BH,Bacteria,Firmicutes,Firmicutes_u_c,Firmicutes_u_o,Firmicutes_u_f,Firmicutes_u_g,Firmicutes_u_s,Firmicutes bacterium AM43-11BH,0,0,0,0,0,0,0,0,3140.84,4219.31,0,0,2292895,k__Bacteria(2);p__Firmicutes(1239);c__Firmicutes_u_c(1239);o__Firmicutes_u_o(1239);f__Firmicutes_u_f(1239);g__Firmicutes_u_g(1239);s__Firmicutes_u_s(1239);t__Firmicutes bacterium AM43-11BH(2292895);
Firmicutes bacterium AM55-24TS,Bacteria,Firmicutes,Firmicutes_u_c,Firmicutes_u_o,Firmicutes_u_f,Firmicutes_u_g,Firmicutes_u_s,Firmicutes bacterium AM55-24TS,0,387.53,651.94,1096.87,0,738.63,3208.11,0,2495.44,6367.11,0,0,2292896,k__Bacteria(2);p__Firmicutes(1239);c__Firmicutes_u_c(1239);o__Firmicutes_u_o(1239);f__Firmicutes_u_f(1239);g__Firmicutes_u_g(1239);s__Firmicutes_u_s(1239);t__Firmicutes bacterium AM55-24TS(2292896);
Firmicutes bacterium OM07-11,Bacteria,Firmicutes,Firmicutes_u_c,Firmicutes_u_o,Firmicutes_u_f,Firmicutes_u_g,Firmicutes_u_s,Firmicutes bacterium OM07-11,0,0,0,0,0,0,0,0,1838.46,2428.48,0,0,2292900,k__Bacteria(2);p__Firmicutes(1239);c__Firmicutes_u_c(1239);o__Firmicutes_u_o(1239);f__Firmicutes_u_f(1239);g__Firmicutes_u_g(1239);s__Firmicutes_u_s(1239);t__Firmicutes bacterium OM07-11(2292900);
Fusobacterium nucleatum,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum,Fusobacterium nucleatum,0,0,0,0,0,0,0,0,0,0,0,224.92,851,k__Bacteria(2);p__Fusobacteria(32066);c__Fusobacteriia(203490);o__Fusobacteriales(203491);f__Fusobacteriaceae(203492);g__Fusobacterium(848);s__Fusobacterium nucleatum(851);t__Fusobacterium nucleatum(851);
Fusobacterium periodonticum 1_1_41FAA,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium periodonticum,Fusobacterium periodonticum 1_1_41FAA,0,0,0,0,0,0,0,0,0,0,251.4,0,469621,k__Bacteria(2);p__Fusobacteria(32066);c__Fusobacteriia(203490);o__Fusobacteriales(203491);f__Fusobacteriaceae(203492);g__Fusobacterium(848);s__Fusobacterium periodonticum(860);t__Fusobacterium periodonticum 1_1_41FAA(469621);
Fusobacterium periodonticum,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium periodonticum,Fusobacterium periodonticum,156.1,0,0,0,0,0,0,0,0,0,0,0,860,k__Bacteria(2);p__Fusobacteria(32066);c__Fusobacteriia(203490);o__Fusobacteriales(203491);f__Fusobacteriaceae(203492);g__Fusobacterium(848);s__Fusobacterium periodonticum(860);t__Fusobacterium periodonticum(860);
Fusobacterium periodonticum D10,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium periodonticum,Fusobacterium periodonticum D10,0,0,0,0,0,0,0,0,0,0,0,116.61,620833,k__Bacteria(2);p__Fusobacteria(32066);c__Fusobacteriia(203490);o__Fusobacteriales(203491);f__Fusobacteriaceae(203492);g__Fusobacterium(848);s__Fusobacterium periodonticum(860);t__Fusobacterium periodonticum D10(620833);
Gemella haemolysans ATCC 10379,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillales_u_f,Gemella,Gemella haemolysans,Gemella haemolysans ATCC 10379,166.45,0,0,0,830.19,93.88,0,2637.46,1597.87,0,373.77,304.73,546270,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Bacillales(1385);f__Bacillales_u_f(1385);g__Gemella(1378);s__Gemella haemolysans(1379);t__Gemella haemolysans ATCC 10379(546270);
Gemella morbillorum M424,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillales_u_f,Gemella,Gemella morbillorum,Gemella morbillorum M424,0,0,0,0,0,0,0,2261.12,1623.29,0,341.68,0,562982,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Bacillales(1385);f__Bacillales_u_f(1385);g__Gemella(1378);s__Gemella morbillorum(29391);t__Gemella morbillorum M424(562982);
Gemella sanguinis,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillales_u_f,Gemella,Gemella sanguinis,Gemella sanguinis,0,0,0,0,0,0,0,0,0,128.26,0,0,84135,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Bacillales(1385);f__Bacillales_u_f(1385);g__Gemella(1378);s__Gemella sanguinis(84135);t__Gemella sanguinis(84135);
Gemella sanguinis M325,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillales_u_f,Gemella,Gemella sanguinis,Gemella sanguinis M325,0,0,0,0,0,0,0,8016.21,4496.57,0,4035.48,162.92,562983,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Bacillales(1385);f__Bacillales_u_f(1385);g__Gemella(1378);s__Gemella sanguinis(84135);t__Gemella sanguinis M325(562983);
Gemmiger formicilis,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Gemmiger,Gemmiger formicilis,Gemmiger formicilis,0,108.4,172.78,312.69,0,0,0,0,212.25,413.29,0,0,745368,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Ruminococcaceae(541000);g__Gemmiger(204475);s__Gemmiger formicilis(745368);t__Gemmiger formicilis(745368);
Firmicutes_u_t,Bacteria,Firmicutes,Firmicutes_u_c,Firmicutes_u_o,Firmicutes_u_f,Firmicutes_u_g,Firmicutes_u_s,Firmicutes_u_t,0,0,0,0,0,513.2,0,0,0,431.5,0,0,1239,k__Bacteria(2);p__Firmicutes(1239);c__Firmicutes_u_c(1239);o__Firmicutes_u_o(1239);f__Firmicutes_u_f(1239);g__Firmicutes_u_g(1239);s__Firmicutes_u_s(1239);t__Firmicutes_u_t(1239);
Erysipelotrichaceae_u_t,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelotrichaceae_u_g,Erysipelotrichaceae_u_s,Erysipelotrichaceae_u_t,0,0,0,0,0,0,143.38,0,0,97.15,0,0,128827,k__Bacteria(2);p__Firmicutes(1239);c__Erysipelotrichia(526524);o__Erysipelotrichales(526525);f__Erysipelotrichaceae(128827);g__Erysipelotrichaceae_u_g(128827);s__Erysipelotrichaceae_u_s(128827);t__Erysipelotrichaceae_u_t(128827);
Gordonibacter pamelaeae 7-10-1-b,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Gordonibacter,Gordonibacter pamelaeae,Gordonibacter pamelaeae 7-10-1-b,0,0,0,0,0,0,0,0,1805.52,3530.64,0,0,657308,k__Bacteria(2);p__Actinobacteria(201174);c__Coriobacteriia(84998);o__Eggerthellales(1643822);f__Eggerthellaceae(1643826);g__Gordonibacter(644652);s__Gordonibacter pamelaeae(471189);t__Gordonibacter pamelaeae 7-10-1-b(657308);
Lactobacillales_u_t,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillales_u_f,Lactobacillales_u_g,Lactobacillales_u_s,Lactobacillales_u_t,0,0,0,0,0,0,361.39,0,0,0,0,0,186826,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Lactobacillales_u_f(186826);g__Lactobacillales_u_g(186826);s__Lactobacillales_u_s(186826);t__Lactobacillales_u_t(186826);
Granulicatella adiacens ATCC 49175,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,Granulicatella adiacens,Granulicatella adiacens ATCC 49175,0,0,0,0,691.6,0,0,5525.64,4349.13,0,821.85,569.61,638301,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Carnobacteriaceae(186828);g__Granulicatella(117563);s__Granulicatella adiacens(46124);t__Granulicatella adiacens ATCC 49175(638301);
Granulicatella elegans ATCC 700633,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,Granulicatella elegans,Granulicatella elegans ATCC 700633,0,0,0,0,189.32,0,0,2087.28,1187.65,0,0,117.99,626369,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Carnobacteriaceae(186828);g__Granulicatella(117563);s__Granulicatella elegans(137732);t__Granulicatella elegans ATCC 700633(626369);
Granulicatella sp. HMSC30F09,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,Granulicatella_u_s,Granulicatella sp. HMSC30F09,0,0,0,0,677.07,0,0,6244.11,4834.52,0,898.11,630.06,1581071,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Carnobacteriaceae(186828);g__Granulicatella(117563);s__Granulicatella_u_s(117563);t__Granulicatella sp. HMSC30F09(1581071);
Haemophilus haemolyticus M19107,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus haemolyticus,Haemophilus haemolyticus M19107,0,0,0,0,0,0,90.35,0,0,0,0,0,1028802,k__Bacteria(2);p__Proteobacteria(1224);c__Gammaproteobacteria(1236);o__Pasteurellales(135625);f__Pasteurellaceae(712);g__Haemophilus(724);s__Haemophilus haemolyticus(726);t__Haemophilus haemolyticus M19107(1028802);
Haemophilus haemolyticus M21127,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus haemolyticus,Haemophilus haemolyticus M21127,0,0,0,0,801.04,563.41,0,0,0,0,0,0,1028804,k__Bacteria(2);p__Proteobacteria(1224);c__Gammaproteobacteria(1236);o__Pasteurellales(135625);f__Pasteurellaceae(712);g__Haemophilus(724);s__Haemophilus haemolyticus(726);t__Haemophilus haemolyticus M21127(1028804);
Haemophilus influenzae,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus influenzae,Haemophilus influenzae,0,0,0,0,0,1108.15,334.44,0,0,0,0,0,727,k__Bacteria(2);p__Proteobacteria(1224);c__Gammaproteobacteria(1236);o__Pasteurellales(135625);f__Pasteurellaceae(712);g__Haemophilus(724);s__Haemophilus influenzae(727);t__Haemophilus influenzae(727);
Haemophilus influenzae KR494,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus influenzae,Haemophilus influenzae KR494,0,0,0,0,213.81,0,0,0,0,0,0,0,1334187,k__Bacteria(2);p__Proteobacteria(1224);c__Gammaproteobacteria(1236);o__Pasteurellales(135625);f__Pasteurellaceae(712);g__Haemophilus(724);s__Haemophilus influenzae(727);t__Haemophilus influenzae KR494(1334187);
Haemophilus_u_t,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus_u_s,Haemophilus_u_t,201.77,0,0,0,0,0,0,0,0,0,0,0,724,k__Bacteria(2);p__Proteobacteria(1224);c__Gammaproteobacteria(1236);o__Pasteurellales(135625);f__Pasteurellaceae(712);g__Haemophilus(724);s__Haemophilus_u_s(724);t__Haemophilus_u_t(724);
Haemophilus parahaemolyticus,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus parahaemolyticus,Haemophilus parahaemolyticus,0,0,0,0,0,0,0,0,0,0,0,128.61,735,k__Bacteria(2);p__Proteobacteria(1224);c__Gammaproteobacteria(1236);o__Pasteurellales(135625);f__Pasteurellaceae(712);g__Haemophilus(724);s__Haemophilus parahaemolyticus(735);t__Haemophilus parahaemolyticus(735);
Haemophilus parahaemolyticus G321,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus parahaemolyticus,Haemophilus parahaemolyticus G321,0,0,0,0,4805.48,2201.81,688.17,0,0,0,0,0,1430896,k__Bacteria(2);p__Proteobacteria(1224);c__Gammaproteobacteria(1236);o__Pasteurellales(135625);f__Pasteurellaceae(712);g__Haemophilus(724);s__Haemophilus parahaemolyticus(735);t__Haemophilus parahaemolyticus G321(1430896);
